Sl No.,customerID,genderword,SeniorCitizen,PartnerWord,DependentsW,tenure,PhoneServicew,MultipleLinesw,PaperlessBillingW,Churnwords,OnlineSecurityW,OnlineBackupW,DeviceProtection_A,TechSupport_A,StreamingTV_A,StreamingMovies_A,InternetService_A,Contract_A,PaymentMethod_A,MonthlyCharges,TotalCharges,Cust_Calls,,,,,,,,,Rand,Sl.No,customerID,genderword,SeniorCitizen,PartnerWord,DependentsW,tenure,PhoneServicew,MultipleLinesw,PaperlessBillingW,Churnwords,OnlineSecurityW,OnlineBackupW,DeviceProtection_A,TechSupport_A,StreamingTV_A,StreamingMovies_A,InternetService_A,Contract_A,PaymentMethod_A,MonthlyCharges,TotalCharges,Cust_Calls,CustSegment,filter_$,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7005,0464-WJTKO,Female,NO,Yes,Yes,72,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Bank transfer (automatic),20.1,1460.85,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7006,8902-ZEOVF,Male,NO,Yes,Yes,47,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,20.05,951.55,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7007,6778-EICRF,Male,NO,Yes,Yes,24,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,DSL,One year,Mailed check,74.8,1821.2,2,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7008,2662-NNTDK,Male,NO,No,No,65,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Credit card (automatic),24.8,1600.95,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7009,4132-KALRO,Female,NO,No,No,4,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber optic,Month-to-month,Mailed check,100.85,399.25,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7010,3902-FOIGH,Male,YES,Yes,No,12,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,101.35,1218.55,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7011,6772-KSATR,Male,NO,No,No,1,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber optic,Month-to-month,Electronic check,81.7,81.7,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7012,7112-OPOTK,Male,NO,No,No,33,Yes,No,No,Yes,No,No,No,No,No,No,Fiber optic,Month-to-month,Electronic check,68.25,2171.15,2,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7013,2874-YXVVA,Female,NO,No,No,34,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,Month-to-month,Electronic check,105.1,3634.8,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7014,1245-HARPS,Female,NO,Yes,No,14,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,20.4,292.4,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7015,4210-QFJMF,Female,NO,No,No,4,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Fiber optic,Month-to-month,Electronic check,79.15,317.25,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7016,4323-ELYYB,Male,NO,Yes,Yes,13,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,20,218.55,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7017,4293-ETKAP,Female,NO,Yes,Yes,65,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,Two year,Bank transfer (automatic),79.4,5071.9,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7018,6064-PUPMC,Male,NO,Yes,Yes,23,Yes,No,No,No,Yes,No,No,Yes,No,No,DSL,One year,Credit card (automatic),57.2,1423.35,4,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7019,6504-VBLFL,Male,NO,Yes,No,55,Yes,No,No,No,Yes,Yes,Yes,No,No,No,DSL,Two year,Electronic check,58.6,3068.6,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7020,6322-PJJDJ,Male,NO,Yes,No,49,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Fiber optic,Two year,Electronic check,94.8,4690.65,3,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7021,0330-BGYZE,Male,NO,Yes,No,60,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),102.5,6157.6,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7022,1085-LDWAM,Female,NO,Yes,Yes,69,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Credit card (automatic),20.35,1442.65,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7023,7586-ZATGZ,Male,NO,No,No,40,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Fiber optic,Month-to-month,Electronic check,84.9,3369.05,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7024,7197-VOJMM,Male,NO,Yes,No,67,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,DSL,Two year,Credit card (automatic),69.2,4671.65,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7025,3318-OSATS,Male,YES,No,No,35,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,95.45,3474.05,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7026,5828-AVIPD,Male,NO,Yes,Yes,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber optic,One year,Electronic check,100.95,1875.55,2,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7027,1843-TLSGD,Female,NO,Yes,Yes,13,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,20.85,272.35,1,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7028,9626-VFRGG,Female,NO,No,Yes,41,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Fiber optic,Month-to-month,Bank transfer (automatic),88.5,3645.05,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7029,7075-BNDVQ,Female,NO,No,No,4,No,No phone service,No,No,Yes,No,Yes,No,No,No,DSL,Month-to-month,Mailed check,35,135.75,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7030,9143-CANJF,Female,NO,Yes,Yes,24,Yes,No,No,No,Yes,No,No,Yes,No,No,DSL,Month-to-month,Electronic check,55.15,1319.85,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7031,7284-BUYEC,Female,NO,No,No,5,No,No phone service,Yes,No,No,Yes,No,No,Yes,Yes,DSL,Month-to-month,Credit card (automatic),50.95,229.4,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032,2041-JIJCI,Female,NO,No,No,5,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,DSL,Month-to-month,Electronic check,64,370.25,1,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7033,1086-LXKFY,Female,NO,Yes,Yes,1,Yes,No,Yes,Yes,No,No,No,No,No,No,Fiber optic,Month-to-month,Mailed check,69.1,69.1,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7034,4900-MSOMT,Female,NO,Yes,Yes,72,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,DSL,Two year,Bank transfer (automatic),80.2,5714.2,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7035,2229-VWQJH,Female,NO,No,No,24,Yes,No,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-month,Credit card (automatic),49.3,1233.25,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7036,9194-GFVOI,Female,NO,Yes,No,42,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,DSL,Two year,Credit card (automatic),84.35,3571.6,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7037,1336-EZFZY,Female,NO,No,No,4,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,20.05,83.3,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7038,4282-MSACW,Male,NO,No,No,68,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber optic,One year,Credit card (automatic),117.2,8035.95,3,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7039,1403-LKLIK,Female,NO,Yes,Yes,33,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,20.1,579.4,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,2636-ALXXZ,Female,YES,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,No,Fiber optic,Month-to-month,Electronic check,69.6,69.6,5,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7041,7774-OJSXI,Male,NO,No,No,31,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,103.45,3066.45,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7042,7786-WBJYI,Female,NO,No,No,4,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Fiber optic,Month-to-month,Bank transfer (automatic),77.95,305.55,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7043,0136-IFMYD,Male,YES,Yes,No,69,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,Two year,Electronic check,109.95,7634.25,4,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7044,5144-TVGLP,Male,YES,No,No,38,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,94.75,3653,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045,9643-AVVWI,Female,NO,Yes,Yes,3,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Fiber optic,Month-to-month,Electronic check,80,241.3,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,0253-ZTEOB,Female,NO,Yes,Yes,48,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,DSL,Two year,Electronic check,79.65,3870.3,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7047,2706-QZIHY,Female,NO,Yes,No,15,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,25.2,387.9,1,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7048,6061-PQHMK,Female,NO,No,No,25,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Credit card (automatic),19.9,527.5,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7049,9885-CSMWE,Female,YES,No,No,1,Yes,No,No,Yes,No,No,No,No,Yes,No,Fiber optic,Month-to-month,Electronic check,78.45,78.45,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7050,6137-MFAJN,Female,NO,No,No,48,No,No phone service,Yes,No,Yes,Yes,No,No,Yes,No,DSL,Month-to-month,Electronic check,44.8,2104.55,2,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7051,9122-UMROB,Male,NO,No,No,1,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,20.3,20.3,3,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7052,4232-JGKIY,Male,NO,No,No,1,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Electronic check,19.2,19.2,3,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7053,2402-TAIRZ,Female,NO,No,No,37,Yes,No,No,No,No,Yes,Yes,No,No,No,Fiber optic,One year,Electronic check,80.05,3019.1,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054,9659-ZTWSM,Male,YES,Yes,No,66,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),107.35,7051.95,4,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7055,9139-TWBAS,Female,NO,Yes,No,26,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,No,DSL,One year,Bank transfer (automatic),47.85,1190.5,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056,6685-GBWJZ,Male,NO,Yes,No,63,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,DSL,One year,Credit card (automatic),70.8,4448.8,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7057,5016-ETTFF,Male,NO,No,No,10,No,No phone service,No,Yes,No,No,Yes,No,No,No,DSL,Month-to-month,Mailed check,29.5,255.25,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7058,3866-MDTUB,Female,NO,No,No,2,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,Month-to-month,Electronic check,70.75,146.9,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7059,2195-VVRJF,Male,YES,Yes,No,18,Yes,No,Yes,No,Yes,No,No,No,No,Yes,DSL,Month-to-month,Credit card (automatic),59.1,1011.05,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7060,3913-RDSJZ,Female,NO,Yes,No,64,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,25.55,1714.95,2,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7061,8058-JMEQO,Female,YES,No,No,9,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Fiber optic,Month-to-month,Electronic check,84.45,762.5,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7062,4203-QGNZA,Female,NO,No,Yes,28,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,20.25,535.35,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7063,5043-TRZWM,Female,NO,No,No,1,Yes,No,No,No,No,No,Yes,No,No,No,Fiber optic,Month-to-month,Electronic check,75.55,75.55,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7064,0697-ZMSWS,Male,NO,No,No,4,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Fiber optic,Month-to-month,Electronic check,85.65,338.9,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7065,7657-DYEPJ,Male,YES,No,No,38,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,DSL,One year,Credit card (automatic),70.15,2497.35,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066,9494-BDNNC,Male,NO,Yes,No,66,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,Fiber optic,One year,Electronic check,95.3,6273.4,3,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067,1640-PLFMP,Female,NO,No,No,1,Yes,No,Yes,No,No,No,No,No,No,No,Fiber optic,Month-to-month,Electronic check,70.25,70.25,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068,5366-OBVMR,Female,NO,Yes,No,18,Yes,No,Yes,No,No,No,No,Yes,No,No,DSL,Month-to-month,Mailed check,50.3,908.75,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7069,8276-MQBYC,Male,YES,No,No,51,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,97.8,4913.3,3,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7070,7644-OMVMY,Male,NO,Yes,Yes,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,19.85,1449.05,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7071,7593-XFKDI,Male,NO,No,No,1,Yes,No,No,Yes,No,No,No,No,No,No,DSL,Month-to-month,Mailed check,46.3,46.3,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7072,4573-JKNAE,Male,NO,No,Yes,12,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Bank transfer (automatic),19.35,212.3,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7073,0337-CNPZE,Female,NO,No,No,41,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,106.3,4443.45,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7074,9817-APLHW,Male,NO,No,No,12,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Electronic check,25,316.2,1,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7075,8380-MQINP,Female,NO,Yes,Yes,55,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,20.3,1079.05,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7076,0840-DFEZH,Female,NO,No,No,7,Yes,Yes,Yes,No,No,No,No,No,No,No,Fiber optic,Month-to-month,Electronic check,75.35,564.65,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7077,1513-XNPPH,Female,NO,No,No,12,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Fiber optic,Month-to-month,Electronic check,89.4,1095.65,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7078,8690-ZVLCL,Female,NO,Yes,Yes,68,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Credit card (automatic),88,6161.9,3,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7079,6015-VVHHE,Female,YES,No,No,5,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Fiber optic,Month-to-month,Credit card (automatic),83.15,446.05,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080,1125-SNVCK,Female,YES,No,No,49,Yes,No,No,No,No,No,No,No,No,No,DSL,Month-to-month,Mailed check,43.8,2106.05,2,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7081,0384-LPITE,Male,NO,No,No,40,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,Yes,DSL,One year,Credit card (automatic),62.05,2511.55,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7082,4616-EWBNJ,Female,NO,No,No,16,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Bank transfer (automatic),20.1,318.6,5,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7083,6347-DCUIK,Male,NO,No,No,10,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Fiber optic,Month-to-month,Mailed check,74.15,811.8,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7084,1335-HQMKX,Female,NO,Yes,No,72,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,101.35,7323.15,4,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7085,2545-EBUPK,Female,YES,No,No,2,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Fiber optic,Month-to-month,Electronic check,84.05,186.05,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7086,6923-AQONU,Male,NO,Yes,Yes,23,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,20.9,454,1,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7087,2172-EJXVF,Female,YES,No,No,71,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,105.9,7521.95,4,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7088,0897-FEGMU,Female,NO,Yes,No,11,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,99.5,1056.95,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7089,7663-RGWBC,Male,NO,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,No,DSL,Month-to-month,Mailed check,44.15,44.15,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090,1120-BMWUB,Female,NO,No,No,16,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,DSL,Month-to-month,Mailed check,53.9,834.15,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7091,9124-LHCJQ,Female,NO,No,No,1,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Fiber optic,Month-to-month,Mailed check,85.45,85.45,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7092,4536-PLEQY,Male,NO,Yes,No,12,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.05,999.8,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7093,7029-IJEJK,Female,NO,No,No,54,No,No phone service,No,No,Yes,No,No,Yes,No,Yes,DSL,One year,Bank transfer (automatic),44.1,2369.7,2,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7094,8871-JLMHM,Female,NO,Yes,No,68,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Fiber optic,Two year,Credit card (automatic),90.2,6297.65,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7095,2235-ZGKPT,Female,NO,Yes,Yes,4,Yes,Yes,No,Yes,No,No,No,No,No,No,DSL,Month-to-month,Mailed check,50.85,239.55,0,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7096,3891-PUQOD,Female,NO,No,Yes,1,Yes,No,No,Yes,No,No,Yes,No,No,Yes,DSL,Month-to-month,Electronic check,59.2,59.2,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7097,5447-VYTKW,Male,NO,No,No,27,Yes,No,No,No,Yes,No,No,Yes,No,No,DSL,Month-to-month,Mailed check,53.45,1461.45,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7098,3623-FQBOX,Male,NO,No,No,21,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,19.95,416.4,1,1,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099,0689-NKYLF,Male,NO,No,No,13,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Fiber optic,Month-to-month,Electronic check,83.2,1060.6,1,2,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100,8659-HDIYE,Female,YES,No,No,64,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,DSL,Month-to-month,Credit card (automatic),74.65,4869.35,3,3,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7101,3658-KIBGF,Female,NO,No,No,1,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,DSL,Month-to-month,Electronic check,54.9,54.9,0,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7102,3474-BAFSJ,Male,NO,Yes,No,57,No,No phone service,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Bank transfer (automatic),57.5,3265.95,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7103,5519-YLDGW,Female,NO,Yes,No,21,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,103.9,2254.2,2,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7104,3865-ZFZIB,Male,NO,No,No,19,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,19.65,358.15,1,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105,1855-AGAWH,Male,NO,Yes,No,31,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,93.8,2939.8,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7106,7109-CQYUZ,Male,NO,No,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Mailed check,89.25,4652.4,3,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7107,1370-GGAWX,Female,NO,No,No,46,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Fiber optic,One year,Electronic check,94.15,4408.45,2,3,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7108,4680-KUTAJ,Female,YES,No,No,11,Yes,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-month,Electronic check,55.6,580.8,1,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7109,5307-UVGNB,Female,NO,Yes,Yes,53,No,No phone service,Yes,No,Yes,Yes,Yes,No,No,Yes,DSL,Month-to-month,Bank transfer (automatic),48.7,2495.2,2,3,0,,,,,,,
